NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
RIBEIRÃO DAS NEVES,80,LEONARDO PÉRICLES VIEIRA ROQUE,105
ARARUAMA,80,LEONARDO PÉRICLES VIEIRA ROQUE,50
ITAPIRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,18
ITAQUAQUECETUBA,80,LEONARDO PÉRICLES VIEIRA ROQUE,159
BEBEDOURO,80,LEONARDO PÉRICLES VIEIRA ROQUE,16
PERUÍBE,80,LEONARDO PÉRICLES VIEIRA ROQUE,20
BARRA MANSA,80,LEONARDO PÉRICLES VIEIRA ROQUE,48
RIBEIRÃO PIRES,80,LEONARDO PÉRICLES VIEIRA ROQUE,101
OURINHOS,80,LEONARDO PÉRICLES VIEIRA ROQUE,28
NOVA EUROPA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
ILHA SOLTEIRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,10
JAÚ,80,LEONARDO PÉRICLES VIEIRA ROQUE,46
SILVEIRAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
ARAÇATUBA,80,LEONARDO PÉRICLES VIEIRA ROQUE,33
ITANHAÉM,80,LEONARDO PÉRICLES VIEIRA ROQUE,31
MOGI MIRIM,80,LEONARDO PÉRICLES VIEIRA ROQUE,20
BRAGANÇA PAULISTA,80,LEONARDO PÉRICLES VIEIRA ROQUE,56
ATIBAIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,67
PRESIDENTE PRUDENTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,46
SÃO PEDRO DA ALDEIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,41
SETE LAGOAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,63
CABO FRIO,80,LEONARDO PÉRICLES VIEIRA ROQUE,158
BRODOWSKI,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
SANTA ISABEL,80,LEONARDO PÉRICLES VIEIRA ROQUE,18
SERTÃOZINHO,80,LEONARDO PÉRICLES VIEIRA ROQUE,37
CAÇAPAVA,80,LEONARDO PÉRICLES VIEIRA ROQUE,31
TEÓFILO OTONI,80,LEONARDO PÉRICLES VIEIRA ROQUE,24
ARAÇOIABA DA SERRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
JABOTICABAL,80,LEONARDO PÉRICLES VIEIRA ROQUE,13
ITAPECERICA DA SERRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,65
ITATIBA,80,LEONARDO PÉRICLES VIEIRA ROQUE,43
BOTUPORÃ,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
NOVA CANAÃ,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
BRASÍLIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1262
ANANINDEUA,80,LEONARDO PÉRICLES VIEIRA ROQUE,145
SÃO JOSÉ DOS CAMPOS,80,LEONARDO PÉRICLES VIEIRA ROQUE,301
CAMPO DO TENENTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
CONQUISTA D OESTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
SÃO LUÍS,80,LEONARDO PÉRICLES VIEIRA ROQUE,293
ORIXIMINÁ,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
PARATY,80,LEONARDO PÉRICLES VIEIRA ROQUE,10
ARAUCÁRIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,38
INDAIAL,80,LEONARDO PÉRICLES VIEIRA ROQUE,9
NOVA ESPERANÇA DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
BARRA DO PIRAÍ,80,LEONARDO PÉRICLES VIEIRA ROQUE,34
MARANGUAPE,80,LEONARDO PÉRICLES VIEIRA ROQUE,10
JOÃO PESSOA,80,LEONARDO PÉRICLES VIEIRA ROQUE,231
ALTO ALEGRE DO PINDARÉ,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
MANAUS,80,LEONARDO PÉRICLES VIEIRA ROQUE,419
FLORIANÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,393
LAGES,80,LEONARDO PÉRICLES VIEIRA ROQUE,16
ITABIRITO,80,LEONARDO PÉRICLES VIEIRA ROQUE,36
TERESINA,80,LEONARDO PÉRICLES VIEIRA ROQUE,154
BARRA DE SÃO FRANCISCO,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
PASSO FUNDO,80,LEONARDO PÉRICLES VIEIRA ROQUE,45
MACEIÓ,80,LEONARDO PÉRICLES VIEIRA ROQUE,287
PARAIBUNA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
FORTALEZA,80,LEONARDO PÉRICLES VIEIRA ROQUE,599
RIO DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,14
CRICIÚMA,80,LEONARDO PÉRICLES VIEIRA ROQUE,41
PRESIDENTE LUCENA,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
UNIÃO DA VITÓRIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,11
SANTOS,80,LEONARDO PÉRICLES VIEIRA ROQUE,245
CAPELA,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
ARIQUEMES,80,LEONARDO PÉRICLES VIEIRA ROQUE,17
VILA VELHA,80,LEONARDO PÉRICLES VIEIRA ROQUE,133
SOCORRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
JABOATÃO DOS GUARARAPES,80,LEONARDO PÉRICLES VIEIRA ROQUE,146
PIRAQUARA,80,LEONARDO PÉRICLES VIEIRA ROQUE,23
POÇO VERDE,80,LEONARDO PÉRICLES VIEIRA ROQUE,6
PINHAIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,43
SARANDI,80,LEONARDO PÉRICLES VIEIRA ROQUE,16
DIAMANTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
CONTAGEM,80,LEONARDO PÉRICLES VIEIRA ROQUE,261
ALVORADA,80,LEONARDO PÉRICLES VIEIRA ROQUE,49
JACOBINA,80,LEONARDO PÉRICLES VIEIRA ROQUE,29
TUNTUM,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
JANDAIA DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
CUIABÁ,80,LEONARDO PÉRICLES VIEIRA ROQUE,145
SÃO JOAQUIM DE BICAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
BEBERIBE,80,LEONARDO PÉRICLES VIEIRA ROQUE,4
ESPINOSA,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
CARNEIROS,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
BREJO DA MADRE DE DEUS,80,LEONARDO PÉRICLES VIEIRA ROQUE,4
RECIFE,80,LEONARDO PÉRICLES VIEIRA ROQUE,383
SÃO LEOPOLDO,80,LEONARDO PÉRICLES VIEIRA ROQUE,58
JUAZEIRO DO NORTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,50
PORTO ALEGRE,80,LEONARDO PÉRICLES VIEIRA ROQUE,626
HORIZONTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
ITAPOÁ,80,LEONARDO PÉRICLES VIEIRA ROQUE,4
TAQUARA,80,LEONARDO PÉRICLES VIEIRA ROQUE,14
RIBEIRÃO VERMELHO,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
BALNEÁRIO CAMBORIÚ,80,LEONARDO PÉRICLES VIEIRA ROQUE,23
ITAÍBA,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
GRAJAÚ,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
RIO NEGRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
DOIS CÓRREGOS,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
TUBARÃO,80,LEONARDO PÉRICLES VIEIRA ROQUE,26
