NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
SÃO JOSÉ DO ALEGRE,12,CIRO FERREIRA GOMES,60
PIAÇABUÇU,12,CIRO FERREIRA GOMES,193
BARROSO,12,CIRO FERREIRA GOMES,353
GUAJERU,12,CIRO FERREIRA GOMES,105
BOA VISTA DO TUPIM,12,CIRO FERREIRA GOMES,197
CERES,12,CIRO FERREIRA GOMES,307
ELESBÃO VELOSO,12,CIRO FERREIRA GOMES,227
CHAPADINHA,12,CIRO FERREIRA GOMES,1065
ARAQUARI,12,CIRO FERREIRA GOMES,284
JACOBINA,12,CIRO FERREIRA GOMES,1181
PATY DO ALFERES,12,CIRO FERREIRA GOMES,489
ALUMÍNIO,12,CIRO FERREIRA GOMES,387
ITINGA DO MARANHÃO,12,CIRO FERREIRA GOMES,267
MORROS,12,CIRO FERREIRA GOMES,204
CEDRO,12,CIRO FERREIRA GOMES,1234
SANTO AMARO DO MARANHÃO,12,CIRO FERREIRA GOMES,88
SANTA LÚCIA,12,CIRO FERREIRA GOMES,166
BARRA DE GUABIRABA,12,CIRO FERREIRA GOMES,150
PIRAÍ DO NORTE,12,CIRO FERREIRA GOMES,110
COTEGIPE,12,CIRO FERREIRA GOMES,80
TERRA NOVA,12,CIRO FERREIRA GOMES,312
ALDEIAS ALTAS,12,CIRO FERREIRA GOMES,307
SANTA TERESINHA,12,CIRO FERREIRA GOMES,137
MARUIM,12,CIRO FERREIRA GOMES,203
ACARÁ,12,CIRO FERREIRA GOMES,620
BURI,12,CIRO FERREIRA GOMES,155
SÃO PEDRO DA ÁGUA BRANCA,12,CIRO FERREIRA GOMES,134
BENJAMIN CONSTANT,12,CIRO FERREIRA GOMES,146
PIMENTA BUENO,12,CIRO FERREIRA GOMES,342
GUAJARÁ-MIRIM,12,CIRO FERREIRA GOMES,423
SANANDUVA,12,CIRO FERREIRA GOMES,151
SANTA ISABEL DO IVAÍ,12,CIRO FERREIRA GOMES,66
PAUINI,12,CIRO FERREIRA GOMES,106
SALTO,12,CIRO FERREIRA GOMES,2298
SAPEZAL,12,CIRO FERREIRA GOMES,176
BABAÇULÂNDIA,12,CIRO FERREIRA GOMES,69
OLIVEIRA,814,CIRO FERREIRA GOMES,814
MARÍLIA,12,CIRO FERREIRA GOMES,3861
RESENDE,12,CIRO FERREIRA GOMES,2103
APIÚNA,12,CIRO FERREIRA GOMES,65
CURVELÂNDIA,12,CIRO FERREIRA GOMES,36
BOM SUCESSO,12,CIRO FERREIRA GOMES,501
BOA VISTA DO CADEADO,12,CIRO FERREIRA GOMES,32
SANTA RITA DO TOCANTINS,12,CIRO FERREIRA GOMES,32
BODOCÓ,12,CIRO FERREIRA GOMES,499
SÃO GONÇALO DO AMARANTE,12,CIRO FERREIRA GOMES,3829
PAULO RAMOS,12,CIRO FERREIRA GOMES,229
MACHADO,12,CIRO FERREIRA GOMES,442
ITAQUAQUECETUBA,12,CIRO FERREIRA GOMES,6919
JURUÁ,12,CIRO FERREIRA GOMES,100
MÃE DO RIO,12,CIRO FERREIRA GOMES,543
NOVA RUSSAS,12,CIRO FERREIRA GOMES,966
ANGICOS,12,CIRO FERREIRA GOMES,302
CONGO,12,CIRO FERREIRA GOMES,108
ITAPOÁ,12,CIRO FERREIRA GOMES,202
CAMBORIÚ,12,CIRO FERREIRA GOMES,752
TRINDADE,2378,CIRO FERREIRA GOMES,2378
TABATINGA,12,CIRO FERREIRA GOMES,409
MACAÍBA,12,CIRO FERREIRA GOMES,1053
AFUÁ,12,CIRO FERREIRA GOMES,574
SÃO VICENTE,12,CIRO FERREIRA GOMES,6753
ITAPUÃ DO OESTE,12,CIRO FERREIRA GOMES,100
MARIBONDO,12,CIRO FERREIRA GOMES,123
CURITIBANOS,12,CIRO FERREIRA GOMES,361
IMBITUBA,12,CIRO FERREIRA GOMES,760
PARANAVAÍ,12,CIRO FERREIRA GOMES,1113
MUÇUM,12,CIRO FERREIRA GOMES,55
ESTRELA DE ALAGOAS,12,CIRO FERREIRA GOMES,157
ESPERA FELIZ,12,CIRO FERREIRA GOMES,270
ARROIO DO SAL,12,CIRO FERREIRA GOMES,182
CAETITÉ,12,CIRO FERREIRA GOMES,800
PLANALTINA,12,CIRO FERREIRA GOMES,1356
ALVORADA,12,CIRO FERREIRA GOMES,3395
URUGUAIANA,12,CIRO FERREIRA GOMES,1444
HELIÓPOLIS,12,CIRO FERREIRA GOMES,311
QUATIPURU,12,CIRO FERREIRA GOMES,138
SIRIRI,12,CIRO FERREIRA GOMES,130
PROPRIÁ,287,CIRO FERREIRA GOMES,287
SÃO JOSÉ DA COROA GRANDE,12,CIRO FERREIRA GOMES,152
SANDOLÂNDIA,12,CIRO FERREIRA GOMES,37
PEDRAS DE FOGO,12,CIRO FERREIRA GOMES,448
SÃO BRÁS,12,CIRO FERREIRA GOMES,63
SALETE,12,CIRO FERREIRA GOMES,41
BUENO BRANDÃO,12,CIRO FERREIRA GOMES,152
WALL FERRAZ,12,CIRO FERREIRA GOMES,64
ITAÚ DE MINAS,12,CIRO FERREIRA GOMES,219
BORBA,12,CIRO FERREIRA GOMES,185
ARCOS,12,CIRO FERREIRA GOMES,716
QUISSAMÃ,12,CIRO FERREIRA GOMES,305
SENTO SÉ,12,CIRO FERREIRA GOMES,383
NOVORIZONTE,12,CIRO FERREIRA GOMES,68
ENTRE RIOS,12,CIRO FERREIRA GOMES,521
JOVIÂNIA,12,CIRO FERREIRA GOMES,83
VASSOURAS,12,CIRO FERREIRA GOMES,587
BARRA DE SANTO ANTÔNIO,12,CIRO FERREIRA GOMES,171
RUSSAS,12,CIRO FERREIRA GOMES,2889
JACINTO MACHADO,12,CIRO FERREIRA GOMES,147
DOURADINA,12,CIRO FERREIRA GOMES,99
ARRAIAL DO CABO,12,CIRO FERREIRA GOMES,683
ALÉM PARAÍBA,12,CIRO FERREIRA GOMES,459
BALSAS,12,CIRO FERREIRA GOMES,1275
IRINEÓPOLIS,12,CIRO FERREIRA GOMES,80
GUARUJÁ DO SUL,12,CIRO FERREIRA GOMES,44
CHUÍ,12,CIRO FERREIRA GOMES,94
ITABERABA,12,CIRO FERREIRA GOMES,828
JUREMA,12,CIRO FERREIRA GOMES,318
POÇO DE JOSÉ DE MOURA,12,CIRO FERREIRA GOMES,89
MACUCO,12,CIRO FERREIRA GOMES,154
CANDEIAS,12,CIRO FERREIRA GOMES,1125
SÃO JOSÉ DO RIO CLARO,12,CIRO FERREIRA GOMES,80
NATAL,12,CIRO FERREIRA GOMES,18474
MONTE SIÃO,12,CIRO FERREIRA GOMES,219
ITAPISSUMA,12,CIRO FERREIRA GOMES,241
GOIANINHA,12,CIRO FERREIRA GOMES,505
TOMÉ-AÇU,12,CIRO FERREIRA GOMES,689
FELIZ NATAL,12,CIRO FERREIRA GOMES,44
PRESIDENTE DUTRA,12,CIRO FERREIRA GOMES,725
TANQUE D ARCA,12,CIRO FERREIRA GOMES,58
SÃO DESIDÉRIO,12,CIRO FERREIRA GOMES,321
SÃO PEDRO DA ALDEIA,1274,CIRO FERREIRA GOMES,1274
BARRACÃO,12,CIRO FERREIRA GOMES,131
TAPURAH,12,CIRO FERREIRA GOMES,71
SÁTIRO DIAS,12,CIRO FERREIRA GOMES,297
AREAL,12,CIRO FERREIRA GOMES,231
SIMÃO DIAS,12,CIRO FERREIRA GOMES,793
SANTA CRUZ DE MINAS,12,CIRO FERREIRA GOMES,165
PRIMAVERA DE RONDÔNIA,12,CIRO FERREIRA GOMES,48
RIBEIRÓPOLIS,12,CIRO FERREIRA GOMES,238
COXIM,12,CIRO FERREIRA GOMES,284
BREJINHO DE NAZARÉ,12,CIRO FERREIRA GOMES,32
SANTANA DE PARNAÍBA,12,CIRO FERREIRA GOMES,5709
PASSIRA,12,CIRO FERREIRA GOMES,424
POÇÕES,12,CIRO FERREIRA GOMES,676
SANTO ANTÔNIO DO JACINTO,12,CIRO FERREIRA GOMES,97
CAMPO ALEGRE DE LOURDES,12,CIRO FERREIRA GOMES,269
CRISTIANO OTONI,12,CIRO FERREIRA GOMES,91
MAIRIPOTABA,12,CIRO FERREIRA GOMES,49
CAMPO BOM,12,CIRO FERREIRA GOMES,1036
JURANDA,12,CIRO FERREIRA GOMES,43
URBANO SANTOS,12,CIRO FERREIRA GOMES,300
JOÃO NEIVA,12,CIRO FERREIRA GOMES,198
BARRA DOS COQUEIROS,12,CIRO FERREIRA GOMES,652
JUNQUEIRO,12,CIRO FERREIRA GOMES,471
LAPÃO,12,CIRO FERREIRA GOMES,329
CERRO GRANDE DO SUL,12,CIRO FERREIRA GOMES,138
TOMAR DO GERU,12,CIRO FERREIRA GOMES,150
CAPITÃO LEÔNIDAS MARQUES,12,CIRO FERREIRA GOMES,155
ILHÉUS,12,CIRO FERREIRA GOMES,2761
MONTE NEGRO,12,CIRO FERREIRA GOMES,105
CURRALINHO,12,CIRO FERREIRA GOMES,280
SANTA BÁRBARA DO PARÁ,12,CIRO FERREIRA GOMES,303
GOIANÉSIA,12,CIRO FERREIRA GOMES,787
PARACATU,12,CIRO FERREIRA GOMES,978
ELÍSIO MEDRADO,12,CIRO FERREIRA GOMES,93
ALIANÇA,12,CIRO FERREIRA GOMES,395
JITAÚNA,12,CIRO FERREIRA GOMES,163
URU,12,CIRO FERREIRA GOMES,30
VERTENTES,12,CIRO FERREIRA GOMES,247
PINDARÉ-MIRIM,12,CIRO FERREIRA GOMES,433
EUGENÓPOLIS,12,CIRO FERREIRA GOMES,116
BARRA DE SÃO MIGUEL,12,CIRO FERREIRA GOMES,282
SALVATERRA,12,CIRO FERREIRA GOMES,231
JATEÍ,12,CIRO FERREIRA GOMES,51
LINS,12,CIRO FERREIRA GOMES,866
PERIQUITO,12,CIRO FERREIRA GOMES,71
TEOTÔNIO VILELA,12,CIRO FERREIRA GOMES,591
PORANGA,12,CIRO FERREIRA GOMES,262
POCINHOS,12,CIRO FERREIRA GOMES,383
SÃO BENTO,12,CIRO FERREIRA GOMES,1137
VAZANTE,12,CIRO FERREIRA GOMES,181
RIO CRESPO,12,CIRO FERREIRA GOMES,28
PIRAJUÍ,12,CIRO FERREIRA GOMES,202
ALVINÓPOLIS,12,CIRO FERREIRA GOMES,215
MASSAPÊ DO PIAUÍ,12,CIRO FERREIRA GOMES,186
URUOCA,12,CIRO FERREIRA GOMES,360
JOAQUIM GOMES,12,CIRO FERREIRA GOMES,161
TIMBAÚBA,12,CIRO FERREIRA GOMES,739
CUITEGI,12,CIRO FERREIRA GOMES,160
POÁ,12,CIRO FERREIRA GOMES,3142
RIO BRANCO DO SUL,12,CIRO FERREIRA GOMES,483
FERNANDO FALCÃO,12,CIRO FERREIRA GOMES,92
MATIAS OLÍMPIO,12,CIRO FERREIRA GOMES,114
SÃO GERALDO DO ARAGUAIA,12,CIRO FERREIRA GOMES,201
DIANÓPOLIS,12,CIRO FERREIRA GOMES,218
ITAQUIRAÍ,12,CIRO FERREIRA GOMES,139
LAGO DA PEDRA,12,CIRO FERREIRA GOMES,442
AGUDOS,12,CIRO FERREIRA GOMES,535
INHAPI,12,CIRO FERREIRA GOMES,163
MONTE MOR,12,CIRO FERREIRA GOMES,913
ILÓPOLIS,12,CIRO FERREIRA GOMES,41
SÃO MARTINHO,12,CIRO FERREIRA GOMES,105
ALTO BELA VISTA,12,CIRO FERREIRA GOMES,27
ITAPIPOCA,12,CIRO FERREIRA GOMES,4794
PONTE NOVA,12,CIRO FERREIRA GOMES,996
DORES DO INDAIÁ,12,CIRO FERREIRA GOMES,146
ALMENARA,12,CIRO FERREIRA GOMES,401
NOVA CRUZ,12,CIRO FERREIRA GOMES,527
DIAS D ÁVILA,12,CIRO FERREIRA GOMES,1180
ALTA FLORESTA D OESTE,12,CIRO FERREIRA GOMES,190
FERROS,12,CIRO FERREIRA GOMES,104
EXTREMOZ,12,CIRO FERREIRA GOMES,625
MANDAGUAÇU,12,CIRO FERREIRA GOMES,337
PARANHOS,12,CIRO FERREIRA GOMES,65
SÃO JOSÉ DO RIO PARDO,12,CIRO FERREIRA GOMES,731
VÁRZEA DA ROÇA,12,CIRO FERREIRA GOMES,206
MARTINÓPOLE,12,CIRO FERREIRA GOMES,415
BRAGANÇA,12,CIRO FERREIRA GOMES,2651
TERESÓPOLIS,12,CIRO FERREIRA GOMES,2960
SENHORA DOS REMÉDIOS,12,CIRO FERREIRA GOMES,121
SENHORA DE OLIVEIRA,12,CIRO FERREIRA GOMES,86
OURO PRETO DO OESTE,12,CIRO FERREIRA GOMES,457
OCARA,12,CIRO FERREIRA GOMES,943
CEREJEIRAS,12,CIRO FERREIRA GOMES,148
PEDRO AFONSO,12,CIRO FERREIRA GOMES,149
GUARACIABA,12,CIRO FERREIRA GOMES,255
VARGEM GRANDE DO RIO PARDO,12,CIRO FERREIRA GOMES,96
MATA DE SÃO JOÃO,12,CIRO FERREIRA GOMES,627
MUNHOZ,12,CIRO FERREIRA GOMES,71
JURUAIA,12,CIRO FERREIRA GOMES,169
ITACARAMBI,12,CIRO FERREIRA GOMES,176
COREAÚ,12,CIRO FERREIRA GOMES,1139
BELFORD ROXO,12,CIRO FERREIRA GOMES,6189
CACHOEIRA ALTA,12,CIRO FERREIRA GOMES,105
CRUZ MACHADO,327,CIRO FERREIRA GOMES,327
TRAMANDAÍ,12,CIRO FERREIRA GOMES,802
URUÇUCA,12,CIRO FERREIRA GOMES,221
MARIZÓPOLIS,12,CIRO FERREIRA GOMES,149
ITAGIBÁ,12,CIRO FERREIRA GOMES,157
JANDAIA DO SUL,12,CIRO FERREIRA GOMES,311
MARILAC,12,CIRO FERREIRA GOMES,42
CAPITÃO ENÉAS,12,CIRO FERREIRA GOMES,169
NOVO PROGRESSO,12,CIRO FERREIRA GOMES,137
BRITÂNIA,12,CIRO FERREIRA GOMES,38
PALMITAL,12,CIRO FERREIRA GOMES,445
FRUTAL,12,CIRO FERREIRA GOMES,523
TOBIAS BARRETO,12,CIRO FERREIRA GOMES,858
NOVA COLINAS,101,CIRO FERREIRA GOMES,101
BONFINÓPOLIS DE MINAS,12,CIRO FERREIRA GOMES,58
TENÓRIO,12,CIRO FERREIRA GOMES,81
LAGOA DE DENTRO,12,CIRO FERREIRA GOMES,114
INOCÊNCIA,12,CIRO FERREIRA GOMES,50
SANTALUZ,12,CIRO FERREIRA GOMES,584
TEJUÇUOCA,12,CIRO FERREIRA GOMES,671
GURUPI,12,CIRO FERREIRA GOMES,1016
IPIAÚ,12,CIRO FERREIRA GOMES,431
RIBEIRA DO POMBAL,12,CIRO FERREIRA GOMES,826
ICONHA,12,CIRO FERREIRA GOMES,204
CAMPANHA,12,CIRO FERREIRA GOMES,161
MEDEIROS NETO,12,CIRO FERREIRA GOMES,197
GRANJA,12,CIRO FERREIRA GOMES,1550
CAFARNAUM,12,CIRO FERREIRA GOMES,241
ITATIAIA,12,CIRO FERREIRA GOMES,507
LAGOA SALGADA,12,CIRO FERREIRA GOMES,194
CAETÉS,12,CIRO FERREIRA GOMES,197
DIVINÓPOLIS DO TOCANTINS,12,CIRO FERREIRA GOMES,60
ASSIS,12,CIRO FERREIRA GOMES,1445
COLMÉIA,12,CIRO FERREIRA GOMES,95
ESPIGÃO DO OESTE,12,CIRO FERREIRA GOMES,298
ARAÇOIABA,12,CIRO FERREIRA GOMES,297
VARGEM GRANDE DO SUL,12,CIRO FERREIRA GOMES,522
PUXINANÃ,12,CIRO FERREIRA GOMES,303
IVAÍ,12,CIRO FERREIRA GOMES,178
TEUTÔNIA,12,CIRO FERREIRA GOMES,613
ESTIVA,12,CIRO FERREIRA GOMES,198
BARRA DO CHOÇA,12,CIRO FERREIRA GOMES,462
TIMBAÚBA DOS BATISTAS,12,CIRO FERREIRA GOMES,50
SÃO FRANCISCO DO GUAPORÉ,12,CIRO FERREIRA GOMES,130
LAURO DE FREITAS,12,CIRO FERREIRA GOMES,4005
SANTO ANTÔNIO,12,CIRO FERREIRA GOMES,507
ADRIANÓPOLIS,12,CIRO FERREIRA GOMES,49
NOVA LONDRINA,12,CIRO FERREIRA GOMES,129
AURORA,12,CIRO FERREIRA GOMES,792
CARMO,12,CIRO FERREIRA GOMES,268
GUARARAPES,12,CIRO FERREIRA GOMES,305
SANTA FÉ,12,CIRO FERREIRA GOMES,85
SOLEDADE DE MINAS,12,CIRO FERREIRA GOMES,86
SERRA BRANCA,12,CIRO FERREIRA GOMES,317
JUAZEIRINHO,12,CIRO FERREIRA GOMES,248
SANTA QUITÉRIA DO MARANHÃO,12,CIRO FERREIRA GOMES,352
CALUMBI,12,CIRO FERREIRA GOMES,48
BURITIRAMA,12,CIRO FERREIRA GOMES,214
LAGUNA,12,CIRO FERREIRA GOMES,575
LASSANCE,12,CIRO FERREIRA GOMES,82
CABO FRIO,12,CIRO FERREIRA GOMES,3393
SENADOR POMPEU,12,CIRO FERREIRA GOMES,1193
LAGOA DO OURO,12,CIRO FERREIRA GOMES,123
CAÇAPAVA DO SUL,12,CIRO FERREIRA GOMES,643
MARAIAL,12,CIRO FERREIRA GOMES,116
CAMANDUCAIA,12,CIRO FERREIRA GOMES,224
PORTO GRANDE,12,CIRO FERREIRA GOMES,298
VILA MARIA,12,CIRO FERREIRA GOMES,50
ARAGUAÍNA,12,CIRO FERREIRA GOMES,2092
GENERAL SAMPAIO,12,CIRO FERREIRA GOMES,253
ACRELÂNDIA,12,CIRO FERREIRA GOMES,117
NOVA IPIXUNA,12,CIRO FERREIRA GOMES,227
PILAR DO SUL,12,CIRO FERREIRA GOMES,343
TURIAÇU,12,CIRO FERREIRA GOMES,330
ASSÚ,12,CIRO FERREIRA GOMES,1249
JEREMOABO,12,CIRO FERREIRA GOMES,392
GOIANIRA,12,CIRO FERREIRA GOMES,761
MONTE CARMELO,12,CIRO FERREIRA GOMES,418
PINHÃO,12,CIRO FERREIRA GOMES,495
SANTO ANTÔNIO DE JESUS,12,CIRO FERREIRA GOMES,1148
ANAGÉ,12,CIRO FERREIRA GOMES,360
SÃO JOSÉ DO GOIABAL,12,CIRO FERREIRA GOMES,80
MUTUÍPE,12,CIRO FERREIRA GOMES,289
JARAGUÁ,12,CIRO FERREIRA GOMES,443
ESTRELA DO SUL,12,CIRO FERREIRA GOMES,74
CAIRU,12,CIRO FERREIRA GOMES,177
VALENTE,12,CIRO FERREIRA GOMES,517
PLÁCIDO DE CASTRO,12,CIRO FERREIRA GOMES,189
ARARIPINA,12,CIRO FERREIRA GOMES,1237
JANDAIA,12,CIRO FERREIRA GOMES,55
GOIÁS,12,CIRO FERREIRA GOMES,273
CLEMENTINA,12,CIRO FERREIRA GOMES,54
EIRUNEPÉ,12,CIRO FERREIRA GOMES,141
LAGO DO JUNCO,12,CIRO FERREIRA GOMES,109
ITACAJÁ,12,CIRO FERREIRA GOMES,62
CAMPANÁRIO,12,CIRO FERREIRA GOMES,37
APORÁ,12,CIRO FERREIRA GOMES,249
COTIA,12,CIRO FERREIRA GOMES,5959
BAEPENDI,12,CIRO FERREIRA GOMES,256
FERNANDÓPOLIS,12,CIRO FERREIRA GOMES,780
POÇOS DE CALDAS,2521,CIRO FERREIRA GOMES,2521
JARU,12,CIRO FERREIRA GOMES,516
SÃO JOÃO DO IVAÍ,12,CIRO FERREIRA GOMES,109
GUARANI DAS MISSÕES,12,CIRO FERREIRA GOMES,128
NOVA ROMA DO SUL,12,CIRO FERREIRA GOMES,40
SÃO JOÃO DO MANTENINHA,12,CIRO FERREIRA GOMES,73
NAZÁRIO,12,CIRO FERREIRA GOMES,88
CORRENTES,12,CIRO FERREIRA GOMES,200
SANTA CRUZ DA VITÓRIA,12,CIRO FERREIRA GOMES,75
ITORORÓ,12,CIRO FERREIRA GOMES,269
RESERVA,12,CIRO FERREIRA GOMES,314
MILTON BRANDÃO,12,CIRO FERREIRA GOMES,137
GUAPIRAMA,12,CIRO FERREIRA GOMES,44
CONCEIÇÃO DO MATO DENTRO,12,CIRO FERREIRA GOMES,278
ARAUCÁRIA,12,CIRO FERREIRA GOMES,2774
NOVA REDENÇÃO,12,CIRO FERREIRA GOMES,89
FEIJÓ,12,CIRO FERREIRA GOMES,373
PARATY,12,CIRO FERREIRA GOMES,644
LARANJEIRAS,12,CIRO FERREIRA GOMES,430
JATAÚBA,12,CIRO FERREIRA GOMES,175
DOIS VIZINHOS,12,CIRO FERREIRA GOMES,465
JAPERI,12,CIRO FERREIRA GOMES,1318
SANTA CRUZ DE MONTE CASTELO,12,CIRO FERREIRA GOMES,66
JACAREZINHO,12,CIRO FERREIRA GOMES,518
PIRES FERREIRA,12,CIRO FERREIRA GOMES,575
CALÇOENE,12,CIRO FERREIRA GOMES,148
ÁLVARES MACHADO,12,CIRO FERREIRA GOMES,279
OURINHOS,12,CIRO FERREIRA GOMES,1518
MAÇAMBARÁ,12,CIRO FERREIRA GOMES,85
CAMBÉ,12,CIRO FERREIRA GOMES,1624
MENDES,12,CIRO FERREIRA GOMES,292
CATANDUVA,12,CIRO FERREIRA GOMES,1706
JOÃO PINHEIRO,12,CIRO FERREIRA GOMES,424
FREDERICO WESTPHALEN,12,CIRO FERREIRA GOMES,407
MANOEL RIBAS,12,CIRO FERREIRA GOMES,124
MOGI GUAÇU,12,CIRO FERREIRA GOMES,2143
JERUMENHA,12,CIRO FERREIRA GOMES,75
MULUNGU DO MORRO,12,CIRO FERREIRA GOMES,220
SANTO ANTÔNIO DE POSSE,12,CIRO FERREIRA GOMES,246
FIGUEIRA,12,CIRO FERREIRA GOMES,91
NORTELÂNDIA,12,CIRO FERREIRA GOMES,56
FORMOSO DO ARAGUAIA,12,CIRO FERREIRA GOMES,172
AREIA BRANCA,12,CIRO FERREIRA GOMES,923
CUSTÓDIA,12,CIRO FERREIRA GOMES,272
LAGOA DE PEDRAS,12,CIRO FERREIRA GOMES,184
BALNEÁRIO RINCÃO,12,CIRO FERREIRA GOMES,143
MONTENEGRO,1122,CIRO FERREIRA GOMES,1122
ITAIPULÂNDIA,12,CIRO FERREIRA GOMES,81
BONITO DE MINAS,12,CIRO FERREIRA GOMES,117
RIO PARDO DE MINAS,12,CIRO FERREIRA GOMES,337
DOM FELICIANO,12,CIRO FERREIRA GOMES,187
LAJE,12,CIRO FERREIRA GOMES,243
GARARU,12,CIRO FERREIRA GOMES,142
LENÇÓIS PAULISTA,12,CIRO FERREIRA GOMES,996
TAPEJARA,12,CIRO FERREIRA GOMES,468
LUÍS EDUARDO MAGALHÃES,12,CIRO FERREIRA GOMES,1175
SOCORRO,12,CIRO FERREIRA GOMES,561
TAUBATÉ,12,CIRO FERREIRA GOMES,5620
ITUMBIARA,12,CIRO FERREIRA GOMES,1060
PORTO DE MOZ,12,CIRO FERREIRA GOMES,232
ESTREITO,12,CIRO FERREIRA GOMES,332
JOÃO CÂMARA,12,CIRO FERREIRA GOMES,708
IPORÁ,12,CIRO FERREIRA GOMES,477
FORMOSA,12,CIRO FERREIRA GOMES,1402
BOTUCATU,12,CIRO FERREIRA GOMES,3310
CHAPADA DA NATIVIDADE,12,CIRO FERREIRA GOMES,32
MATRIZ DE CAMARAGIBE,12,CIRO FERREIRA GOMES,242
CHOPINZINHO,12,CIRO FERREIRA GOMES,195
IRAUÇUBA,12,CIRO FERREIRA GOMES,860
JEQUIÉ,12,CIRO FERREIRA GOMES,2547
MARUMBI,12,CIRO FERREIRA GOMES,30
GOVERNADOR CELSO RAMOS,12,CIRO FERREIRA GOMES,184
LAPA,12,CIRO FERREIRA GOMES,720
PEDRA BRANCA,12,CIRO FERREIRA GOMES,1038
PUREZA,12,CIRO FERREIRA GOMES,190
TOUROS,12,CIRO FERREIRA GOMES,534
MÁRIO CAMPOS,12,CIRO FERREIRA GOMES,264
BOM LUGAR,12,CIRO FERREIRA GOMES,113
MINAS DO LEÃO,12,CIRO FERREIRA GOMES,103
ITIRAPINA,12,CIRO FERREIRA GOMES,133
SOMBRIO,12,CIRO FERREIRA GOMES,383
BELÉM DO BREJO DO CRUZ,12,CIRO FERREIRA GOMES,145
UMBAÚBA,12,CIRO FERREIRA GOMES,307
MOMBUCA,12,CIRO FERREIRA GOMES,49
CURRAIS NOVOS,12,CIRO FERREIRA GOMES,933
POMERODE,12,CIRO FERREIRA GOMES,314
SÃO FÉLIX DE BALSAS,12,CIRO FERREIRA GOMES,40
GUARAÍTA,12,CIRO FERREIRA GOMES,46
ARROIO GRANDE,12,CIRO FERREIRA GOMES,345
MATA GRANDE,12,CIRO FERREIRA GOMES,198
REMÍGIO,318,CIRO FERREIRA GOMES,318
OEIRAS DO PARÁ,12,CIRO FERREIRA GOMES,338
BARREIRAS,12,CIRO FERREIRA GOMES,1854
GUARAREMA,12,CIRO FERREIRA GOMES,461
BARUERI,12,CIRO FERREIRA GOMES,9617
ORÓS,12,CIRO FERREIRA GOMES,542
BRUMADINHO,12,CIRO FERREIRA GOMES,746
UBATÃ,12,CIRO FERREIRA GOMES,177
CENTRAL DO MARANHÃO,12,CIRO FERREIRA GOMES,67
ALTAMIRA DO MARANHÃO,12,CIRO FERREIRA GOMES,70
FORMOSA DA SERRA NEGRA,12,CIRO FERREIRA GOMES,293
ÁGUAS BELAS,12,CIRO FERREIRA GOMES,371
ARAGARÇAS,12,CIRO FERREIRA GOMES,173
LEOPOLDO DE BULHÕES,12,CIRO FERREIRA GOMES,96
NOVA MAMORÉ,12,CIRO FERREIRA GOMES,197
FÁTIMA DO SUL,12,CIRO FERREIRA GOMES,230
RIO GRANDE DO PIAUÍ,12,CIRO FERREIRA GOMES,74
SÃO JOÃO DE PIRABAS,12,CIRO FERREIRA GOMES,288
ARAÇU,12,CIRO FERREIRA GOMES,59
LAJEDINHO,12,CIRO FERREIRA GOMES,41
POÇO BRANCO,12,CIRO FERREIRA GOMES,213
OUVIDOR,12,CIRO FERREIRA GOMES,146
DEPUTADO IRAPUAN PINHEIRO,12,CIRO FERREIRA GOMES,365
PAULA CÂNDIDO,12,CIRO FERREIRA GOMES,109
SAPUCAIA,12,CIRO FERREIRA GOMES,278
MANAÍRA,12,CIRO FERREIRA GOMES,146
VITORINO FREIRE,12,CIRO FERREIRA GOMES,389
CASTRO ALVES,12,CIRO FERREIRA GOMES,270
BELO ORIENTE,12,CIRO FERREIRA GOMES,214
PLANALTO ALEGRE,12,CIRO FERREIRA GOMES,36
PIRENÓPOLIS,12,CIRO FERREIRA GOMES,283
ESPLANADA,12,CIRO FERREIRA GOMES,302
SOUSA,12,CIRO FERREIRA GOMES,1407
SALGADINHO,12,CIRO FERREIRA GOMES,190
VÁRZEA,12,CIRO FERREIRA GOMES,169
ITUPEVA,12,CIRO FERREIRA GOMES,1047
SIDROLÂNDIA,12,CIRO FERREIRA GOMES,345
UBAJARA,12,CIRO FERREIRA GOMES,1826
SANTA CRUZ DO CAPIBARIBE,12,CIRO FERREIRA GOMES,1654
BAÍA FORMOSA,12,CIRO FERREIRA GOMES,201
ÁGUA CLARA,12,CIRO FERREIRA GOMES,123
ARCEBURGO,12,CIRO FERREIRA GOMES,136
CÓRREGO DO BOM JESUS,12,CIRO FERREIRA GOMES,69
PRESIDENTE BERNARDES,12,CIRO FERREIRA GOMES,185
PAROBÉ,12,CIRO FERREIRA GOMES,832
AMAPÁ,12,CIRO FERREIRA GOMES,87
QUIXABEIRA,12,CIRO FERREIRA GOMES,126
CARNAÚBA DOS DANTAS,12,CIRO FERREIRA GOMES,251
CABROBÓ,12,CIRO FERREIRA GOMES,423
BARRA DO OURO,12,CIRO FERREIRA GOMES,51
MARACAÇUMÉ,12,CIRO FERREIRA GOMES,311
VERTENTE DO LÉRIO,12,CIRO FERREIRA GOMES,123
SANTO ANTÔNIO DOS LOPES,12,CIRO FERREIRA GOMES,350
MONSENHOR TABOSA,12,CIRO FERREIRA GOMES,522
