NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
MAUÁ,27,JOSE MARIA EYMAEL,47
ARUJÁ,27,JOSE MARIA EYMAEL,12
ANÁPOLIS,27,JOSE MARIA EYMAEL,41
SANTA MARGARIDA,27,JOSE MARIA EYMAEL,1
CARAPICUÍBA,27,JOSE MARIA EYMAEL,45
MARÍLIA,27,JOSE MARIA EYMAEL,13
PETRÓPOLIS,27,JOSE MARIA EYMAEL,40
POÁ,27,JOSE MARIA EYMAEL,10
ITUMBIARA,27,JOSE MARIA EYMAEL,6
ARAÇATUBA,27,JOSE MARIA EYMAEL,11
VALINHOS,27,JOSE MARIA EYMAEL,24
MONGAGUÁ,27,JOSE MARIA EYMAEL,4
FRANCISCO MORATO,27,JOSE MARIA EYMAEL,25
VINHEDO,27,JOSE MARIA EYMAEL,13
TRÊS RIOS,27,JOSE MARIA EYMAEL,6
TAUBATÉ,27,JOSE MARIA EYMAEL,42
PRESIDENTE EPITÁCIO,27,JOSE MARIA EYMAEL,6
SUZANO,27,JOSE MARIA EYMAEL,48
CAXAMBU,27,JOSE MARIA EYMAEL,3
CUNHA,27,JOSE MARIA EYMAEL,1
BIRIGUI,27,JOSE MARIA EYMAEL,7
TABOÃO DA SERRA,27,JOSE MARIA EYMAEL,37
JOÃO PESSOA,27,JOSE MARIA EYMAEL,75
CONDE,27,JOSE MARIA EYMAEL,2
ALVORADA,27,JOSE MARIA EYMAEL,18
SÃO JOAQUIM DO MONTE,27,JOSE MARIA EYMAEL,2
PONTE NOVA,27,JOSE MARIA EYMAEL,1
CACHOEIRO DE ITAPEMIRIM,27,JOSE MARIA EYMAEL,7
EMBU DAS ARTES,27,JOSE MARIA EYMAEL,31
CAMPO MOURÃO,27,JOSE MARIA EYMAEL,5
SÃO JOÃO DA BARRA,27,JOSE MARIA EYMAEL,6
OSÓRIO,27,JOSE MARIA EYMAEL,2
SINOP,27,JOSE MARIA EYMAEL,19
VITÓRIA,27,JOSE MARIA EYMAEL,31
GARIBALDI,27,JOSE MARIA EYMAEL,1
VISEU,27,JOSE MARIA EYMAEL,3
TAUÁ,27,JOSE MARIA EYMAEL,5
ANANINDEUA,27,JOSE MARIA EYMAEL,46
CRUZÍLIA,27,JOSE MARIA EYMAEL,1
ORÓS,27,JOSE MARIA EYMAEL,3
PEDRO CANÁRIO,27,JOSE MARIA EYMAEL,2
PINDAMONHANGABA,27,JOSE MARIA EYMAEL,16
VERANÓPOLIS,27,JOSE MARIA EYMAEL,3
ARACAJU,27,JOSE MARIA EYMAEL,87
MIRACEMA DO TOCANTINS,27,JOSE MARIA EYMAEL,2
CAMPO DO BRITO,27,JOSE MARIA EYMAEL,4
SENADOR GUIOMARD,27,JOSE MARIA EYMAEL,1
PONTE SERRADA,27,JOSE MARIA EYMAEL,3
PICUÍ,27,JOSE MARIA EYMAEL,4
ARAPIRACA,27,JOSE MARIA EYMAEL,12
LAGUNA,27,JOSE MARIA EYMAEL,8
CARANDAÍ,27,JOSE MARIA EYMAEL,6
SORRISO,27,JOSE MARIA EYMAEL,3
PATROCÍNIO,27,JOSE MARIA EYMAEL,44
SÃO BORJA,27,JOSE MARIA EYMAEL,4
CAPITÃO LEÔNIDAS MARQUES,27,JOSE MARIA EYMAEL,1
CUSTÓDIA,27,JOSE MARIA EYMAEL,3
PRESIDENTE DUTRA,27,JOSE MARIA EYMAEL,4
CONCEIÇÃO,27,JOSE MARIA EYMAEL,1
SALESÓPOLIS,27,JOSE MARIA EYMAEL,2
PENALVA,27,JOSE MARIA EYMAEL,1
BRUXELAS,27,JOSE MARIA EYMAEL,1
LARANJAL PAULISTA,27,JOSE MARIA EYMAEL,6
SANTA ROSA,27,JOSE MARIA EYMAEL,5
BURITIS,27,JOSE MARIA EYMAEL,2
MORRINHOS,27,JOSE MARIA EYMAEL,4
FEIRA DE SANTANA,27,JOSE MARIA EYMAEL,61
SANTO ÂNGELO,27,JOSE MARIA EYMAEL,7
NOVO HAMBURGO,27,JOSE MARIA EYMAEL,17
MIGUEL PEREIRA,27,JOSE MARIA EYMAEL,3
TAPEJARA,27,JOSE MARIA EYMAEL,6
IBATIBA,27,JOSE MARIA EYMAEL,5
HUMAITÁ,27,JOSE MARIA EYMAEL,2
MILÃO,27,JOSE MARIA EYMAEL,14
MAFRA,27,JOSE MARIA EYMAEL,8
SANTA ROSA DE VITERBO,27,JOSE MARIA EYMAEL,2
PALOTINA,27,JOSE MARIA EYMAEL,6
MORRO AGUDO,27,JOSE MARIA EYMAEL,2
SANTA TERESA,27,JOSE MARIA EYMAEL,5
PINDORAMA DO TOCANTINS,27,JOSE MARIA EYMAEL,1
VILHENA,27,JOSE MARIA EYMAEL,6
PONTA GROSSA,27,JOSE MARIA EYMAEL,32
PINHALZINHO,27,JOSE MARIA EYMAEL,3
VESPASIANO,27,JOSE MARIA EYMAEL,6
BENEVIDES,27,JOSE MARIA EYMAEL,1
GURUPI,27,JOSE MARIA EYMAEL,11
CANINDÉ,27,JOSE MARIA EYMAEL,5
MACAPÁ,27,JOSE MARIA EYMAEL,41
SANTA CRUZ DE MINAS,27,JOSE MARIA EYMAEL,4
ESPINOSA,27,JOSE MARIA EYMAEL,2
MACEIÓ,27,JOSE MARIA EYMAEL,57
SÃO SIMÃO,27,JOSE MARIA EYMAEL,2
ÁGUAS LINDAS DE GOIÁS,27,JOSE MARIA EYMAEL,12
SÃO TOMÉ,27,JOSE MARIA EYMAEL,3
LONDRINA,27,JOSE MARIA EYMAEL,68
