NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
CABO FRIO,22,JAIR MESSIAS BOLSONARO,75184
SÃO FRANCISCO DE ITABAPOANA,22,JAIR MESSIAS BOLSONARO,16831
ITAGUARA,22,JAIR MESSIAS BOLSONARO,3602
BOTUMIRIM,22,JAIR MESSIAS BOLSONARO,644
ITABORAÍ,22,JAIR MESSIAS BOLSONARO,70172
GOVERNADOR VALADARES,22,JAIR MESSIAS BOLSONARO,84540
SÃO CARLOS,22,JAIR MESSIAS BOLSONARO,67368
MAIRIPORÃ,22,JAIR MESSIAS BOLSONARO,25893
CAMPOS DOS GOYTACAZES,22,JAIR MESSIAS BOLSONARO,159381
VARGEM GRANDE PAULISTA,22,JAIR MESSIAS BOLSONARO,14077
VIRGEM DA LAPA,22,JAIR MESSIAS BOLSONARO,1594
SÃO GERALDO DA PIEDADE,22,JAIR MESSIAS BOLSONARO,684
SÃO JOSÉ DE UBÁ,22,JAIR MESSIAS BOLSONARO,3289
IBIÚNA,22,JAIR MESSIAS BOLSONARO,25646
QUIRINÓPOLIS,22,JAIR MESSIAS BOLSONARO,12575
BURI,22,JAIR MESSIAS BOLSONARO,6441
ARARAQUARA,22,JAIR MESSIAS BOLSONARO,55772
GUARATINGUETÁ,22,JAIR MESSIAS BOLSONARO,41721
GUARUJÁ,22,JAIR MESSIAS BOLSONARO,87911
PRAIA GRANDE,22,JAIR MESSIAS BOLSONARO,95842
VOTUPORANGA,22,JAIR MESSIAS BOLSONARO,32545
SÃO JOÃO BATISTA DO GLÓRIA,22,JAIR MESSIAS BOLSONARO,2507
SÃO SEBASTIÃO,22,JAIR MESSIAS BOLSONARO,25822
JUQUITIBA,22,JAIR MESSIAS BOLSONARO,7395
MOGI DAS CRUZES,22,JAIR MESSIAS BOLSONARO,117687
SÃO CAETANO DO SUL,22,JAIR MESSIAS BOLSONARO,57617
ASSIS,22,JAIR MESSIAS BOLSONARO,30077
SUMARÉ,22,JAIR MESSIAS BOLSONARO,75666
PATROCÍNIO PAULISTA,22,JAIR MESSIAS BOLSONARO,4215
ALFREDO MARCONDES,22,JAIR MESSIAS BOLSONARO,1752
POMBOS,22,JAIR MESSIAS BOLSONARO,4976
JUAZEIRO,22,JAIR MESSIAS BOLSONARO,37379
ESPÍRITO SANTO DO PINHAL,22,JAIR MESSIAS BOLSONARO,13157
GRAVATÁ,22,JAIR MESSIAS BOLSONARO,16885
QUIXERAMOBIM,22,JAIR MESSIAS BOLSONARO,7634
SALTO,22,JAIR MESSIAS BOLSONARO,39008
TABOÃO DA SERRA,22,JAIR MESSIAS BOLSONARO,57614
SÃO ROQUE,22,JAIR MESSIAS BOLSONARO,21617
OURO PRETO,22,JAIR MESSIAS BOLSONARO,12345
FERNANDÓPOLIS,22,JAIR MESSIAS BOLSONARO,21512
SILVA JARDIM,22,JAIR MESSIAS BOLSONARO,8284
CAJAMAR,22,JAIR MESSIAS BOLSONARO,21861
CAIBATÉ,22,JAIR MESSIAS BOLSONARO,1353
ITANHÉM,22,JAIR MESSIAS BOLSONARO,3507
